TaxID	CSM5MCXD	CSM5MCVL	CSM5FZ4M	CSM5MCXH	CSM5MCY4	CSM5MCUO	CSM5MCW6	CSM5MCWC	CSM5MCXT	CSM67UEW_TR	CSM5MCZB	CSM67U9H	CSM67UAK	CSM67UAU	CSM67UB9	CSM79HHO	CSM67UH7	CSM79HH4	CSM79HHW	CSM79HKX	CSM79HNE	CSM79HNO	CSM7KOP6	CSM7KORO	CSM7KOTO	CSM7KOUL	MSM5LLDI	MSM5LLGL	MSM5LLEP	MSM6J2J3	MSM6J2HD	MSM5LLHC	MSM6J2IE	MSM5LLF4	MSM6J2HN	MSM6J2JN	MSM6J2JZ	MSM6J2PO	MSM6J2Q1	MSM79H54	MSM79H5E	MSM79HF3	MSM79HDK	MSM79HDA	MSM79H7C	MSM79HCG	MSM79H8D	MSM9VZMA	MSM9VZFL	MSM9VZNR	MSM9VZMM	MSM9VZPH	MSM9VZL5	MSMA267V
TaxID_45658	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.0	0.001	0.002	0.0	0.002	0.002	0.002	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.001
TaxID_28183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001
TaxID_257758	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006999999999999999	0.0	0.023	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.002	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001
TaxID_28258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_267375	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
TaxID_1855380	0.001	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.003	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.001	0.002	0.001	0.0	0.001	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.002	0.001	0.0
TaxID_1912795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002
TaxID_879274	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.0	0.0	0.003	0.001	0.001	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.001	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.002	0.001	0.001	0.0	0.0	0.001	0.001	0.002	0.006999999999999999	0.002	0.004	0.001	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.001	0.001	0.001	0.002
TaxID_1385385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_2019568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_879	0.001	0.0	0.001	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.002	0.0	0.0	0.002	0.0	0.004	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.0	0.0	0.001	0.002	0.001	0.0	0.004	0.001	0.004	0.003	0.004	0.001	0.001	0.003	0.004	0.002	0.008	0.004	0.002	0.001	0.0	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.008	0.002	0.002
TaxID_1980923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_484429	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.001	0.001	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.002	0.005	0.002	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001
TaxID_1486428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_646413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_185008	0.01	0.002	0.004	0.002	0.005	0.022000000000000002	0.003	0.178	0.008	0.042	0.006	0.017	0.006	0.015	0.002	0.022000000000000002	0.01	0.006	0.009000000000000001	0.013999999999999999	0.132	0.004	0.006	0.015	0.006999999999999999	0.008	0.003	0.013	0.013999999999999999	0.043	0.003	0.027999999999999997	0.006999999999999999	0.043	0.009000000000000001	0.005	0.041	0.047	0.031	0.015	0.039	0.024	0.006	0.013	0.012	0.008	0.005	0.002	0.009000000000000001	0.009000000000000001	0.003	0.023	0.02	0.066
TaxID_11	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.001	0.001	0.004	0.001	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001
TaxID_1930532	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.011000000000000001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011000000000000001	0.001	0.001	0.0	0.0	0.01	0.0	0.0	0.003	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002
TaxID_618	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.006	0.0	0.001	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.006999999999999999	0.0	0.0	0.0	0.001	0.005	0.0	0.001	0.001	0.002	0.0	0.001	0.004	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.001	0.002
TaxID_1536771	0.001	0.0	0.001	0.002	0.003	0.001	0.0	0.013999999999999999	0.002	0.001	0.001	0.0	0.001	0.001	0.001	0.003	0.001	0.001	0.0	0.001	0.002	0.0	0.001	0.002	0.003	0.002	0.0	0.001	0.001	0.003	0.0	0.001	0.002	0.009000000000000001	0.001	0.003	0.004	0.005	0.002	0.006	0.002	0.002	0.013	0.004	0.001	0.0	0.001	0.001	0.001	0.002	0.002	0.005	0.001	0.004
TaxID_1938334	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_50340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
TaxID_1476577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1731	0.001	0.0	0.001	0.0	0.002	0.002	0.001	0.002	0.002	0.004	0.0	0.004	0.002	0.003	0.0	0.006	0.001	0.002	0.001	0.0	0.009000000000000001	0.0	0.002	0.001	0.001	0.001	0.003	0.002	0.001	0.003	0.0	0.012	0.001	0.006	0.001	0.0	0.006	0.004	0.003	0.006	0.006	0.005	0.001	0.006999999999999999	0.001	0.001	0.002	0.001	0.001	0.002	0.0	0.003	0.001	0.01
TaxID_84022	0.001	0.0	0.001	0.001	0.001	0.001	0.0	0.012	0.001	0.002	0.001	0.0	0.0	0.001	0.0	0.003	0.001	0.0	0.0	0.001	0.01	0.0	0.002	0.001	0.002	0.003	0.0	0.002	0.001	0.001	0.001	0.003	0.0	0.003	0.001	0.001	0.002	0.003	0.002	0.004	0.002	0.002	0.001	0.006999999999999999	0.001	0.001	0.0	0.003	0.001	0.001	0.001	0.001	0.002	0.003
TaxID_95486	0.002	0.001	0.001	0.003	0.003	0.002	0.001	0.011000000000000001	0.0	0.002	0.003	0.003	0.0	0.005	0.001	0.009000000000000001	0.001	0.001	0.001	0.002	0.017	0.0	0.005	0.001	0.005	0.003	0.004	0.002	0.001	0.005	0.001	0.005	0.003	0.006	0.001	0.001	0.002	0.004	0.006	0.051000000000000004	0.006	0.006999999999999999	0.002	0.001	0.002	0.002	0.004	0.001	0.005	0.0	0.002	0.002	0.003	0.005
TaxID_455364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_2172099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.003	0.0	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.001
TaxID_204039	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.003	0.004	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.001	0.003	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001
TaxID_1873985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1774273	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.013	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.002	0.0	0.001	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.001	0.0	0.001	0.006	0.0	0.003	0.0	0.002	0.0	0.0	0.002	0.001	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.002	0.0
TaxID_66084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1076	0.002	0.001	0.001	0.003	0.006	0.002	0.001	0.001	0.003	0.004	0.002	0.002	0.001	0.004	0.001	0.013	0.002	0.005	0.0	0.002	0.003	0.0	0.008	0.002	0.003	0.002	0.006	0.001	0.003	0.005	0.002	0.011000000000000001	0.002	0.008	0.003	0.002	0.006999999999999999	0.006	0.005	0.041	0.011000000000000001	0.009000000000000001	0.004	0.002	0.002	0.001	0.003	0.001	0.004	0.001	0.002	0.004	0.003	0.009000000000000001
TaxID_1912856	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.005	0.001	0.002	0.0	0.006999999999999999	0.001	0.001	0.0	0.003	0.001	0.002	0.0	0.001	0.004	0.0	0.001	0.001	0.0	0.001	0.0	0.001	0.001	0.002	0.0	0.001	0.001	0.001	0.001	0.002	0.008	0.002	0.001	0.001	0.003	0.003	0.002	0.002	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.002	0.002	0.012
TaxID_118062	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_70775	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002
TaxID_546160	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_59754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_652	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.002	0.0	0.004	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.008	0.002	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.002	0.002
TaxID_1649184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.004	0.0	0.012	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.0
TaxID_1274631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.005	0.0	0.001	0.002	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001
TaxID_1986112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_52584	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.006	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.003	0.001	0.001	0.0	0.001	0.008	0.0	0.001	0.001	0.001	0.001	0.0	0.0	1.303	0.002	0.0	0.001	0.0	0.001	0.0	0.0	0.002	0.001	0.002	0.004	0.001	0.001	0.0	0.003	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.0	0.004
TaxID_1390395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.001	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.003	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
TaxID_28898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_199596	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.0	0.001	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_75385	0.0	0.0	0.0	0.001	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.002	0.0	0.002	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.002	0.0	0.0	0.001	0.002	0.001	0.005	0.002	0.003	0.001	0.003	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001
TaxID_1178482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002
TaxID_1526927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001
TaxID_2275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_76594	0.001	0.0	0.001	0.002	0.002	0.001	0.0	0.001	0.001	0.001	0.001	0.005	0.001	0.0	0.0	0.002	0.001	0.002	0.0	0.003	0.001	0.0	0.001	0.001	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.008	0.002	0.003	0.002	0.001	0.001	0.002	0.0	0.001	0.003	0.001	0.0	0.002	0.002	0.001	0.002
TaxID_1173026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_2080469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.001	0.0	0.002	0.0	0.0	0.004	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002
TaxID_1977566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
TaxID_438	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.006	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.001	0.005	0.0	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.003	0.0	0.0	0.001	0.003	0.001	0.0	0.001	0.003	0.002	0.002	0.004	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005
TaxID_2294119	0.002	0.0	0.004	0.006	0.004	0.003	0.0	0.009000000000000001	0.002	0.002	0.006	0.012	0.001	0.001	0.001	0.006	0.001	0.008	0.0	0.005	0.009000000000000001	0.0	0.005	0.002	0.006999999999999999	0.005	0.006	0.002	0.002	0.003	0.002	0.002	0.005	0.002	0.003	0.003	0.009000000000000001	0.003	0.009000000000000001	0.009000000000000001	0.004	0.003	0.003	0.0	0.003	0.0	0.003	0.006	0.004	0.002	0.004	0.005	0.006999999999999999	0.003
TaxID_177758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1397108	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001
