PathID	Pathway
PathID_4265	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Shuttleworthia.s__Shuttleworthia_satelles
PathID_4266	PWY-6609: adenine and adenosine salvage III|g__Granulicatella.s__Granulicatella_adiacens
PathID_4267	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_breve
PathID_4268	HEMESYN2-PWY: heme biosynthesis II (anaerobic)|g__Enterobacter.s__Enterobacter_cloacae
PathID_4269	PWY-1042: glycolysis IV (plant cytosol)|g__Turicibacter.s__Turicibacter_sanguinis
PathID_4270	PWY-6859: all-trans-farnesol biosynthesis|g__Enterococcus.s__Enterococcus_gallinarum
PathID_4271	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lactobacillus.s__Lactobacillus_saerimneri
PathID_4272	PWY-6936: seleno-amino acid biosynthesis|g__Citrobacter.s__Citrobacter_freundii
PathID_4273	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Enterobacter.s__Enterobacter_sp_MGH_8
PathID_4274	PWY-2941: L-lysine biosynthesis II|g__Pyramidobacter.s__Pyramidobacter_piscolens
PathID_4275	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Thauera.s__Thauera_terpenica
PathID_4276	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Klebsiella.s__Klebsiella_oxytoca
PathID_4277	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Methanosphaera.s__Methanosphaera_stadtmanae
PathID_4278	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Pseudoramibacter.s__Pseudoramibacter_alactolyticus
PathID_4279	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Campylobacter.s__Campylobacter_concisus
PathID_4280	PWY-5097: L-lysine biosynthesis VI|g__Clostridium.s__Clostridium_sp_HGF2
PathID_4281	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Coprococcus.s__Coprococcus_eutactus
PathID_4282	PWY-5686: UMP biosynthesis|g__Cronobacter.s__Cronobacter_sakazakii
PathID_4283	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_sp_1_1_30
PathID_4284	PWY-6151: S-adenosyl-L-methionine cycle I|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme
PathID_4285	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Klebsiella.s__Klebsiella_pneumoniae
PathID_4286	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Parabacteroides.s__Parabacteroides_sp_D13
PathID_4287	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Enterococcus.s__Enterococcus_faecium
PathID_4288	PWY-6703: preQ0 biosynthesis|g__Streptococcus.s__Streptococcus_tigurinus
PathID_4289	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_plebeius
PathID_4290	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Clostridium.s__Clostridium_methylpentosum
PathID_4291	P164-PWY: purine nucleobases degradation I (anaerobic)|g__Oribacterium.s__Oribacterium_sinus
PathID_4292	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Klebsiella.s__Klebsiella_pneumoniae
PathID_4293	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Peptostreptococcus.s__Peptostreptococcus_anaerobius
PathID_4294	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Succinatimonas.s__Succinatimonas_hippei
PathID_4295	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Cetobacterium.s__Cetobacterium_somerae
PathID_4296	GLYOXYLATE-BYPASS: glyoxylate cycle|g__Shigella.s__Shigella_sonnei
PathID_4297	PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_thermophilus
PathID_4298	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila
PathID_4299	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Enterococcus.s__Enterococcus_faecium
PathID_4300	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_putredinis
PathID_4301	UNINTEGRATED|g__Paraprevotella.s__Paraprevotella_xylaniphila
PathID_4302	PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Citrobacter.s__Citrobacter_freundii
PathID_4303	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_hansenii
PathID_4304	DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_pneumoniae
PathID_4305	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Clostridium.s__Clostridium_bolteae
PathID_4306	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Citrobacter.s__Citrobacter_koseri
PathID_4307	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_eggerthii
PathID_4308	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Campylobacter.s__Campylobacter_hominis
PathID_4309	PWY-6609: adenine and adenosine salvage III
PathID_4310	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_cristatus
PathID_4311	PWY-7663: gondoate biosynthesis (anaerobic)|g__Pseudomonas.s__Pseudomonas_aeruginosa
PathID_4312	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Oxalobacter.s__Oxalobacter_formigenes
PathID_4313	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Collinsella.s__Collinsella_intestinalis
PathID_4314	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA
PathID_4315	PWY66-409: superpathway of purine nucleotide salvage|g__Proteus.s__Proteus_mirabilis
PathID_4316	NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Enterobacter.s__Enterobacter_aerogenes
PathID_4317	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli
PathID_4318	PWY-621: sucrose degradation III (sucrose invertase)|g__Haemophilus.s__Haemophilus_sputorum
PathID_4319	GALACTUROCAT-PWY: D-galacturonate degradation I|g__Shigella.s__Shigella_sonnei
PathID_4320	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_obeum
PathID_4321	PWY-6700: queuosine biosynthesis|g__Megamonas.s__Megamonas_hypermegale
PathID_4322	PWY-621: sucrose degradation III (sucrose invertase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii
PathID_4323	PWY-5863: superpathway of phylloquinol biosynthesis|g__Escherichia.s__Escherichia_albertii
PathID_4324	NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae
PathID_4325	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Citrobacter.s__Citrobacter_koseri
PathID_4326	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Prevotella.s__Prevotella_timonensis
PathID_4327	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Anaerofustis.s__Anaerofustis_stercorihominis
PathID_4328	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Finegoldia.s__Finegoldia_magna
PathID_4329	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Rothia.s__Rothia_dentocariosa
PathID_4330	PWY-2942: L-lysine biosynthesis III|g__Bilophila.s__Bilophila_wadsworthia
PathID_4331	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Proteus.s__Proteus_mirabilis
PathID_4332	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_sp_HGB5
PathID_4333	PWY-6270: isoprene biosynthesis I
PathID_4334	GLUTORN-PWY: L-ornithine biosynthesis|g__Neisseria.s__Neisseria_flavescens
PathID_4335	PWY-5097: L-lysine biosynthesis VI|g__Anaerostipes.s__Anaerostipes_hadrus
PathID_4336	GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Shigella.s__Shigella_flexneri
PathID_4337	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Escherichia.s__Escherichia_coli
PathID_4338	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_sp_2_1_22
PathID_4339	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Abiotrophia.s__Abiotrophia_defectiva
PathID_4340	METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae
PathID_4341	PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Proteus.s__Proteus_penneri
PathID_4342	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Oribacterium.s__Oribacterium_sinus
PathID_4343	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Mitsuokella.s__Mitsuokella_multacida
PathID_4344	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Peptostreptococcaceae_noname.s__Clostridium_difficile
PathID_4345	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Citrobacter.s__Citrobacter_koseri
PathID_4346	TRPSYN-PWY: L-tryptophan biosynthesis|g__Ruminococcus.s__Ruminococcus_champanellensis
PathID_4347	PANTO-PWY: phosphopantothenate biosynthesis I|g__Eikenella.s__Eikenella_corrodens
PathID_4348	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens
PathID_4349	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_aeruginosa
PathID_4350	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Blautia.s__Ruminococcus_obeum
PathID_4351	PWY-5659: GDP-mannose biosynthesis|g__Clostridium.s__Clostridium_sp_KLE_1755
PathID_4352	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lactobacillus.s__Lactobacillus_salivarius
PathID_4353	PWY-6305: putrescine biosynthesis IV|g__Blautia.s__Ruminococcus_torques
PathID_4354	PWY-7663: gondoate biosynthesis (anaerobic)|g__Haemophilus.s__Haemophilus_haemolyticus
PathID_4355	PWY-5103: L-isoleucine biosynthesis III|g__Shuttleworthia.s__Shuttleworthia_satelles
PathID_4356	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_sp_2_1_22
PathID_4357	UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_plantarum
PathID_4358	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Escherichia.s__Escherichia_fergusonii
PathID_4359	HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Escherichia.s__Escherichia_coli
PathID_4360	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Sutterella.s__Sutterella_wadsworthensis
PathID_4361	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Enterobacter.s__Enterobacter_cloacae
PathID_4362	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Clostridium.s__Clostridium_scindens
PathID_4363	UNINTEGRATED|g__Pseudoramibacter.s__Pseudoramibacter_alactolyticus
PathID_4364	PWY-5097: L-lysine biosynthesis VI|g__Prevotella.s__Prevotella_stercorea
PathID_4365	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Fusobacterium.s__Fusobacterium_nucleatum
PathID_4366	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lactococcus.s__Lactococcus_raffinolactis
PathID_4367	COA-PWY: coenzyme A biosynthesis I|g__Actinomyces.s__Actinomyces_odontolyticus
PathID_4368	PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Granulicatella.s__Granulicatella_adiacens
PathID_4369	NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus
PathID_4370	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Citrobacter.s__Citrobacter_freundii
PathID_4371	PWY-5103: L-isoleucine biosynthesis III|unclassified
PathID_4372	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Clostridium.s__Clostridium_clostridioforme
PathID_4373	PWY-6317: galactose degradation I (Leloir pathway)|unclassified
PathID_4374	PWY-6737: starch degradation V|g__Clostridium.s__Clostridium_hathewayi
PathID_4375	PWY-5686: UMP biosynthesis|g__Erysipelotrichaceae_noname.s__Clostridium_innocuum
PathID_4376	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Campylobacter.s__Campylobacter_hominis
PathID_4377	PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Escherichia.s__Escherichia_albertii
PathID_4378	PYRIDNUCSAL-PWY: NAD salvage pathway I|g__Escherichia.s__Escherichia_coli
PathID_4379	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Turicibacter.s__Turicibacter_sanguinis
PathID_4380	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Streptococcus.s__Streptococcus_downei
PathID_4381	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)|g__Aggregatibacter.s__Aggregatibacter_segnis
PathID_4382	UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_crispatus
PathID_4383	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Escherichia.s__Escherichia_albertii
PathID_4384	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Clavibacter.s__Clavibacter_michiganensis
PathID_4385	PWY-2941: L-lysine biosynthesis II|g__Erysipelotrichaceae_noname.s__Clostridium_ramosum
PathID_4386	PWY-5097: L-lysine biosynthesis VI|g__Pseudomonas.s__Pseudomonas_aeruginosa
PathID_4387	PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA
PathID_4388	PWY-2941: L-lysine biosynthesis II|g__Lactobacillus.s__Lactobacillus_crispatus
PathID_4389	PWY-6700: queuosine biosynthesis|g__Enterococcus.s__Enterococcus_faecium
PathID_4390	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens
PathID_4391	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Gemella.s__Gemella_morbillorum
PathID_4392	COA-PWY: coenzyme A biosynthesis I|g__Acidaminococcus.s__Acidaminococcus_fermentans
PathID_4393	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lactobacillus.s__Lactobacillus_iners
PathID_4394	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Coprobacillus.s__Coprobacillus_sp_D6
PathID_4395	PWY-5659: GDP-mannose biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus
PathID_4396	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_clarus
PathID_4397	PWY66-400: glycolysis VI (metazoan)|g__Bacteroides.s__Bacteroides_ovatus
PathID_4398	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Propionibacterium.s__Propionibacterium_freudenreichii
PathID_4399	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Alistipes.s__Alistipes_senegalensis
PathID_4400	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parainfluenzae
PathID_4401	PWY-6317: galactose degradation I (Leloir pathway)|g__Lactobacillus.s__Lactobacillus_equicursoris
PathID_4402	PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate|g__Citrobacter.s__Citrobacter_freundii
PathID_4403	PANTO-PWY: phosphopantothenate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA
PathID_4404	UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus
PathID_4405	PWY-5097: L-lysine biosynthesis VI|g__Megamonas.s__Megamonas_rupellensis
PathID_4406	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_vulgatus
PathID_4407	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Peptoniphilus.s__Peptoniphilus_duerdenii
PathID_4408	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_sp_1_1_30
PathID_4409	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Enterococcus.s__Enterococcus_italicus
PathID_4410	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Dorea.s__Dorea_formicigenerans
PathID_4411	PWY-1042: glycolysis IV (plant cytosol)|g__Anaerostipes.s__Anaerostipes_hadrus
PathID_4412	UNINTEGRATED|g__Clostridium.s__Clostridium_sp_KLE_1755
PathID_4413	PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_buccalis
PathID_4414	PWY-3781: aerobic respiration I (cytochrome c)|g__Thauera.s__Thauera_terpenica
PathID_4415	UNINTEGRATED|g__Peptostreptococcaceae_noname.s__Clostridium_sordellii
PathID_4416	HISTSYN-PWY: L-histidine biosynthesis|g__Lactococcus.s__Lactococcus_raffinolactis
PathID_4417	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Holdemania.s__Holdemania_sp_AP2
PathID_4418	PWY-5686: UMP biosynthesis|g__Bifidobacterium.s__Bifidobacterium_dentium
PathID_4419	METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Klebsiella.s__Klebsiella_sp_MS_92_3
PathID_4420	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Subdoligranulum.s__Subdoligranulum_sp_4_3_54A2FAA
PathID_4421	PWY-6527: stachyose degradation|g__Citrobacter.s__Citrobacter_freundii
PathID_4422	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Citrobacter.s__Citrobacter_freundii
PathID_4423	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Alistipes.s__Alistipes_shahii
PathID_4424	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Pyramidobacter.s__Pyramidobacter_piscolens
PathID_4425	GLUCARDEG-PWY: D-glucarate degradation I|g__Enterobacter.s__Enterobacter_sp_MGH_8
PathID_4426	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_sp_1_1_30
PathID_4427	PWY-621: sucrose degradation III (sucrose invertase)|unclassified
PathID_4428	PWY-6151: S-adenosyl-L-methionine cycle I|g__Clostridium.s__Clostridium_celatum
PathID_4429	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Megasphaera.s__Megasphaera_elsdenii
PathID_4430	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Lactobacillus.s__Lactobacillus_oris
PathID_4431	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Methanobrevibacter.s__Methanobrevibacter_smithii
PathID_4432	PWY-6737: starch degradation V|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_57FAA_CT1
PathID_4433	HISTSYN-PWY: L-histidine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis
PathID_4434	PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis|g__Streptococcus.s__Streptococcus_sanguinis
PathID_4435	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA
PathID_4436	ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Ruminococcus_gnavus
PathID_4437	HEMESYN2-PWY: heme biosynthesis II (anaerobic)|g__Escherichia.s__Escherichia_fergusonii
PathID_4438	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Lactobacillus.s__Lactobacillus_sakei
PathID_4439	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_koseri
PathID_4440	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA
PathID_4441	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Enterococcus.s__Enterococcus_asini
PathID_4442	PWY-6703: preQ0 biosynthesis|g__Veillonella.s__Veillonella_dispar
PathID_4443	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_faecis
PathID_4444	PWY-5686: UMP biosynthesis|g__Megasphaera.s__Megasphaera_micronuciformis
PathID_4445	PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)
PathID_4446	UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_9_1_42FAA
PathID_4447	PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_sp_1_1_6
PathID_4448	PWY-6317: galactose degradation I (Leloir pathway)|g__Escherichia.s__Escherichia_fergusonii
PathID_4449	PWY-7663: gondoate biosynthesis (anaerobic)|g__Campylobacter.s__Campylobacter_hominis
PathID_4450	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_siraeum
PathID_4451	PWY-5659: GDP-mannose biosynthesis|g__Shigella.s__Shigella_flexneri
PathID_4452	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Shigella.s__Shigella_sonnei
PathID_4453	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_massiliensis
PathID_4454	P161-PWY: acetylene degradation|g__Streptococcus.s__Streptococcus_sanguinis
PathID_4455	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Rothia.s__Rothia_dentocariosa
PathID_4456	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Proteus.s__Proteus_penneri
PathID_4457	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Proteus.s__Proteus_penneri
PathID_4458	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Leptotrichia.s__Leptotrichia_wadei
